interval,gameId,player,exercise,q_score,reward
3,193,A. Drummond - drumman01,True,3.3192966,5.29373792810885
4,193,A. Drummond - drumman01,True,3.4195504,6.058317237478466
0,196,A. Drummond - drumman01,False,3.5002353,0.0
1,196,A. Drummond - drumman01,True,4.459064,5.544905165004682
2,196,A. Drummond - drumman01,True,3.6233184,6.089810330009364
3,196,A. Drummond - drumman01,True,2.8497636,5.634715495014046
4,196,A. Drummond - drumman01,True,5.6718063,9.179620660018728
0,198,A. Drummond - drumman01,False,4.5406303,0.0
1,198,A. Drummond - drumman01,False,4.717083,0.0
2,198,A. Drummond - drumman01,False,7.202073,1.8538721900019386
3,198,A. Drummond - drumman01,False,6.9506717,2.2808082850029088
4,198,A. Drummond - drumman01,True,2.6781464,0.0
0,213,A. Drummond - drumman01,False,4.3856854,0.0
1,213,A. Drummond - drumman01,False,7.986824,5.696603443219655
2,213,A. Drummond - drumman01,False,6.815528,6.393206886439311
3,213,A. Drummond - drumman01,True,2.9205825,3.0898103296589667
4,213,A. Drummond - drumman01,True,4.474883,6.786413772878621
0,304,A. Drummond - drumman01,False,4.1039596,0.0
1,304,A. Drummond - drumman01,False,6.1451073,3.9270288762912964
2,304,A. Drummond - drumman01,False,4.54961,3.8540577525825928
3,304,A. Drummond - drumman01,True,7.8972673,10.78108662887389
